"A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","K1","K2","K3","K4","K5","K6","K7","K8","K9","K10","L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","age","gender","accuracy","country","source","elapsed"
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,100,IN,2,108
0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,3,0,0,3,1,0,2,1,0,0,2,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,2,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,42,1,80,GB,6,69
0,0,0,0,5,2,1,0,0,3,0,0,5,2,0,0,0,3,0,0,2,0,5,5,5,0,1,4,0,0,5,2,0,4,3,0,0,3,0,4,2,3,0,3,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,0,0,0,0,4,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,5,2,0,4,4,0,3,0,0,0,0,2,3,0,0,0,0,0,1,4,3,0,0,4,0,3,4,0,5,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,4,4,0,2,0,0,0,5,5,0,0,0,0,0,0,3,1,0,3,3,1,5,3,2,24,1,50,GB,1,240
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,98,CO,2,183
0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,1,0,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,48,1,10,IN,2,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,75,NL,1,18
0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,2,0,0,3,0,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,33,1,7,ID,1,311
0,0,0,0,4,3,4,0,0,0,0,0,3,4,0,0,0,4,0,0,2,0,4,3,5,0,4,3,0,0,2,3,0,3,2,0,0,3,0,3,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,2,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,4,4,0,5,3,0,4,0,0,0,0,2,1,0,0,0,0,0,4,4,4,0,0,4,0,4,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,2,0,0,0,4,3,0,0,0,0,0,0,2,4,0,0,0,3,3,4,4,18,2,95,PH,1,376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,100,US,1,60
0,0,5,0,5,4,4,0,0,1,0,4,5,5,0,0,0,3,0,0,2,0,2,3,0,0,4,5,0,0,1,2,0,1,5,5,0,1,0,2,1,5,2,3,0,0,4,0,1,0,0,0,0,0,5,3,4,5,0,0,1,0,0,4,0,0,0,0,1,2,0,2,2,0,0,5,0,0,5,0,0,0,0,2,0,0,2,0,0,3,5,0,4,2,2,1,2,4,0,5,0,0,0,0,2,4,0,0,0,0,0,4,2,2,0,4,4,0,4,3,1,5,5,5,0,5,0,4,0,0,0,0,0,0,5,1,0,5,4,2,4,0,1,0,0,0,5,4,0,0,0,3,0,1,1,2,0,2,2,2,2,5,5,18,1,50,IN,2,1144
0,0,0,0,1,2,1,0,0,4,0,4,5,2,0,0,0,1,0,0,1,0,5,1,5,0,5,1,0,0,1,3,0,1,3,0,0,1,0,1,5,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,1,1,0,2,1,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,1,0,5,5,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,0,0,0,0,4,3,1,0,0,0,5,0,0,0,0,0,0,4,0,0,2,5,1,4,0,1,0,0,0,5,5,0,0,0,4,0,4,2,5,0,4,5,5,0,1,3,32,2,70,GB,1,92
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,1,88,US,2,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,100,IN,1,201
0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0,0,1,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,50,BD,1,220
0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,3,0,0,4,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,1,100,IN,2,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,11,SG,1,13
1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,21,2,100,IN,6,238
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,1,50,AZ,1,50
0,0,0,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2,2,0,0,0,0,4,2,2,0,0,0,0,1,4,0,0,0,0,0,0,4,2,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,4,2,0,0,3,3,0,25,2,68,IN,1,300
0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,2,0,0,4,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,19,2,90,PK,1,175
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,50,GB,6,231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,50,EC,1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,45,ID,2,18
0,0,0,0,5,4,4,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,3,0,0,0,4,0,0,1,1,0,3,3,0,0,4,0,4,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,5,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,4,221,2,100,PH,1,475
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,1,100,TR,1,39
0,0,0,2,0,0,0,0,4,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,0,5,4,0,0,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,0,0,5,5,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,5,1,5,0,1,3,0,0,4,0,0,0,0,2,0,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,1,90,PH,1,307
0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,2,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,1,100,IN,1,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,100,US,2,24
0,0,0,0,4,4,5,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,4,0,0,0,5,0,0,2,4,0,4,5,0,0,4,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,4,0,0,0,0,5,4,0,0,0,0,0,0,5,2,0,0,0,0,2,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,5,23,2,10,IN,6,365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,85,US,2,53
0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,3,0,0,4,0,0,3,0,0,0,3,0,4,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,2,0,0,0,0,4,3,0,0,0,0,0,0,3,4,0,0,0,0,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,32,2,12,IN,1,230
0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2,20,US,1,97
0,0,4,0,4,4,3,0,0,3,3,4,4,4,0,0,0,2,0,0,4,4,2,3,5,0,4,3,0,0,2,3,2,3,3,4,3,4,0,3,2,3,3,2,0,4,3,0,3,0,3,1,2,0,4,3,5,3,0,0,3,0,0,2,0,2,0,0,2,3,0,3,2,0,4,2,2,0,4,0,0,0,0,2,2,0,1,0,0,3,3,0,3,4,4,4,4,2,0,2,0,3,3,0,3,4,0,0,0,0,2,2,1,5,2,4,3,0,3,3,2,3,3,4,0,5,0,3,0,0,0,2,0,0,4,4,0,4,5,4,4,0,2,2,0,0,5,4,0,0,0,3,0,2,3,3,0,4,3,2,3,4,4,29,0,30,AU,6,731
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,18,2,50,US,6,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,92,EU,6,91
0,0,4,0,5,5,5,0,0,2,0,4,4,5,0,0,0,5,0,0,1,0,2,5,4,0,4,4,0,0,1,1,2,4,3,3,0,4,0,1,1,3,1,3,0,0,3,0,3,0,1,0,0,0,4,1,5,4,0,0,3,0,0,4,0,3,0,0,1,5,0,2,3,0,0,3,0,0,4,0,0,0,0,2,2,0,3,0,0,4,4,0,4,3,2,3,2,2,0,3,0,2,2,0,1,3,0,0,0,0,0,4,5,1,0,2,1,0,1,1,3,4,4,4,0,5,0,4,0,0,0,3,0,0,3,3,0,4,3,4,4,0,1,0,0,0,5,4,0,0,0,2,0,2,2,1,0,2,3,2,1,5,4,44,1,80,US,6,550
0,0,3,0,2,3,4,0,0,2,0,4,5,5,0,0,0,5,0,0,2,0,4,3,3,0,5,2,0,0,3,1,2,5,5,4,0,5,0,1,1,1,2,4,0,0,4,0,3,0,1,0,0,0,4,1,4,5,0,0,2,0,0,4,0,5,0,0,1,1,0,5,5,0,0,4,0,0,3,0,0,0,0,4,4,0,1,0,0,3,3,0,3,4,1,2,1,2,0,3,0,1,1,0,3,1,0,0,0,0,0,3,3,1,0,1,1,0,1,1,1,4,1,4,0,5,0,1,0,0,0,3,0,0,2,1,0,3,3,2,5,0,4,0,0,0,3,5,0,0,0,3,0,3,1,3,0,2,2,2,2,1,5,40,1,100,EU,1,762
0,0,0,0,3,3,3,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,4,0,0,0,4,0,0,1,1,0,5,5,0,0,5,0,2,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,4,0,1,4,0,4,0,0,0,0,4,3,0,0,0,0,0,0,2,1,0,0,2,0,4,4,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,4,31,1,75,IN,1,367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,89,IN,1,18
